"date","indexP","indexPlower","indexPupper","indexPsmooth7","indexPsmooth15","indexPsmooth30","indexPsmooth60"
"2000-01-01","0.808755429616281","0.431255219067136","1.34353183819248",0.808755429616281,0.808755429616281,0.808755429616281,0.808755429616281
"2001-01-01","0.839386031826258","0.447939462714319","1.38563348523828",0.839386031826258,0.839386031826258,0.839386031826258,0.839386031826258
"2002-01-01","0.805889998170654","0.429744105345076","1.34336039377875",0.805889998170654,0.805889998170654,0.805889998170654,0.805889998170654
"2003-01-01","0.838074250937353","0.445556582484194","1.37865950344185",0.838074250937353,0.838074250937353,0.838074250937353,0.838074250937353
"2004-01-01","0.874294894453426","0.447958514471045","1.45249265734017",0.874294894453426,0.874294894453426,0.874294894453426,0.874294894453426
"2005-01-01","0.829437748670346","0.443198191164697","1.37790507342628",0.829437748670346,0.829437748670346,0.829437748670346,0.829437748670346
"2006-01-01","0.835002463169914","0.446471801316019","1.38833720254436",0.835002463169914,0.835002463169914,0.835002463169914,0.835002463169914
"2007-01-01","0.845585650538745","0.451805128472734","1.39452927712798",0.845585650538745,0.845585650538745,0.845585650538745,0.845585650538745
"2008-01-01","0.77099548956891","0.401864028065713","1.29558670373374",0.77099548956891,0.77099548956891,0.77099548956891,0.77099548956891
"2009-01-01","0.832704171347134","0.438543139714732","1.39104358334109",0.832704171347134,0.832704171347134,0.832704171347134,0.832704171347134
"2010-01-01","0.787047852100189","0.418231273496221","1.2954974482239",0.787047852100189,0.787047852100189,0.787047852100189,0.787047852100189
"2011-01-01","0.72577627636904","0.333835997830573","1.28721618152009",0.72577627636904,0.72577627636904,0.72577627636904,0.72577627636904
"2012-01-01","0.820498156256279","0.426080589154144","1.39155046488104",0.820498156256279,0.820498156256279,0.820498156256279,0.820498156256279
"2013-01-01","0.831196789901783","0.443068632546948","1.36700518557553",0.831196789901783,0.831196789901783,0.831196789901783,0.831196789901783
"2014-01-01","0.874039369947964","0.468082890120579","1.43836121445165",0.874039369947964,0.874039369947964,0.874039369947964,0.874039369947964
"2015-01-01","1.0499218245193","0.520297172163594","1.8776453018066",1.0499218245193,1.0499218245193,1.0499218245193,1.0499218245193
"2016-01-01","0.928201966470933","0.497880791552047","1.51680199446544",0.928201966470933,0.928201966470933,0.928201966470933,0.928201966470933
"2017-01-01","0.896986729601997","0.479838632740203","1.48141948981979",0.896986729601997,0.896986729601997,0.896986729601997,0.896986729601997
"2018-01-01","0.942746695968569","0.492745370427185","1.56841194784325",0.942746695968569,0.942746695968569,0.942746695968569,0.942746695968569
"2019-01-01","0.93936441447086","0.50525964506191","1.53397111967197",0.93936441447086,0.93936441447086,0.93936441447086,0.93936441447086
"2020-01-01","0.874309244244976","0.462228721261294","1.46829647086255",0.874309244244976,0.874309244244976,0.874309244244976,0.874309244244976
"2021-01-01","0.874309244244976","0.462228721261294","1.46829647086255",0.874309244244976,0.874309244244976,0.874309244244976,0.874309244244976
"2022-01-01","0.874309244244976","0.462228721261294","1.46829647086255",0.874309244244976,0.874309244244976,0.874309244244976,0.874309244244976
