"date","indexP","indexPlower","indexPupper","indexPsmooth7","indexPsmooth15","indexPsmooth30","indexPsmooth60"
"2000-01-01","1.02304674802118","0.506802991690472","1.78371513354164",1.02304674802118,1.02304674802118,1.02304674802118,1.02304674802118
"2001-01-01","1.05294479132636","0.525599944397463","1.81706890175368",1.05294479132636,1.05294479132636,1.05294479132636,1.05294479132636
"2002-01-01","1.0775821263024","0.543614205057065","1.84395180431288",1.0775821263024,1.0775821263024,1.0775821263024,1.0775821263024
"2003-01-01","1.09394281007381","0.548465391444647","1.88337104825343",1.09394281007381,1.09394281007381,1.09394281007381,1.09394281007381
"2004-01-01","1.0745012144671","0.545026989955309","1.84989819767889",1.0745012144671,1.0745012144671,1.0745012144671,1.0745012144671
"2005-01-01","1.15926996505934","0.578203239041313","2.02971540856603",1.15926996505934,1.15926996505934,1.15926996505934,1.15926996505934
"2006-01-01","1.15494665949351","0.572986740317601","1.99837959599153",1.15494665949351,1.15494665949351,1.15494665949351,1.15494665949351
"2007-01-01","1.09351626460796","0.550720118878903","1.88353292200804",1.09351626460796,1.09351626460796,1.09351626460796,1.09351626460796
"2008-01-01","1.10572921721287","0.551459366894554","1.93107157809444",1.10572921721287,1.10572921721287,1.10572921721287,1.10572921721287
"2009-01-01","1.1650704505557","0.580728932422455","2.03643346840679",1.1650704505557,1.1650704505557,1.1650704505557,1.1650704505557
"2010-01-01","1.2132544355611","0.606245282620601","2.11542700830192",1.2132544355611,1.2132544355611,1.2132544355611,1.2132544355611
"2011-01-01","1.14775310018499","0.570511357059137","1.9928109503401",1.14775310018499,1.14775310018499,1.14775310018499,1.14775310018499
"2012-01-01","1.09537429675543","0.554910052653659","1.88125493924053",1.09537429675543,1.09537429675543,1.09537429675543,1.09537429675543
"2013-01-01","1.12710808325759","0.571166143024852","1.93316907620279",1.12710808325759,1.12710808325759,1.12710808325759,1.12710808325759
"2014-01-01","1.12160318315829","0.564758866122333","1.91903205237428",1.12160318315829,1.12160318315829,1.12160318315829,1.12160318315829
"2015-01-01","1.15609029953373","0.585250860279305","1.9761666339184",1.15609029953373,1.15609029953373,1.15609029953373,1.15609029953373
"2016-01-01","1.19646012093263","0.603981118593552","2.04930565946129",1.19646012093263,1.19646012093263,1.19646012093263,1.19646012093263
"2017-01-01","1.15207842076529","0.579213605965832","1.98273985716145",1.15207842076529,1.15207842076529,1.15207842076529,1.15207842076529
"2018-01-01","1.10094030540919","0.554840577740329","1.88628749707119",1.10094030540919,1.10094030540919,1.10094030540919,1.10094030540919
"2019-01-01","1.15288598178748","0.582975790187971","1.97069383716885",1.15288598178748,1.15288598178748,1.15288598178748,1.15288598178748
"2020-01-01","1.09933500936606","0.523392086808492","1.89172656126844",1.09933500936606,1.09933500936606,1.09933500936606,1.09933500936606
"2021-01-01","1.09933500936606","0.523392086808492","1.89172656126844",1.09933500936606,1.09933500936606,1.09933500936606,1.09933500936606
"2022-01-01","1.09933500936606","0.523392086808492","1.89172656126844",1.09933500936606,1.09933500936606,1.09933500936606,1.09933500936606
