"country","year","movi","movi_ave_global","movi_ave_10","movi_ave_5","change_global","change_10","change_5"
"Costa Rica",2002,0.7620703697602,0.376510635059598,0.212718770910218,0.232008000802625,1.02403411430748,2.58252525858119,2.28467280060963
"Costa Rica",2003,0.395869570538836,0.376510635059598,0.212718770910218,0.232008000802625,0.0514167029469805,0.860999707947357,0.706275512781182
"Costa Rica",2004,1.71528366103723,0.376510635059598,0.212718770910218,0.232008000802625,3.55573761087975,7.06362153042526,6.39320909237292
"Costa Rica",2005,0.536364228696524,0.376510635059598,0.212718770910218,0.232008000802625,0.42456594516015,1.521471078464,1.31183505241624
"Costa Rica",2006,0.352032591947021,0.376510635059598,0.212718770910218,0.232008000802625,-0.0650128863124996,0.65492020492918,0.517329534883169
"Costa Rica",2007,0,0.376510635059598,0.212718770910218,0.232008000802625,-1,-1,-1
"Costa Rica",2008,0.329842680183316,0.376510635059598,0.212718770910218,0.232008000802625,-0.123948570188182,0.550604484841315,0.421686661848879
"Costa Rica",2009,0.333969907382375,0.376510635059598,0.212718770910218,0.232008000802625,-0.112986788993328,0.570006755648911,0.439475820777799
"Costa Rica",2010,0.490086639162724,0.376510635059598,0.212718770910218,0.232008000802625,0.30165417262423,1.30391815948191,1.11236956254648
"Costa Rica",2011,0.264911029990416,0.376510635059598,0.212718770910218,0.232008000802625,-0.296404921076178,0.245358032377063,0.1418185108874
"Costa Rica",2012,0.296334172164313,0.376510635059598,0.212718770910218,0.232008000802625,-0.212946077559253,0.393079561790938,0.277258418412958
"Costa Rica",2013,0.26330042956818,0.376510635059598,0.212718770910218,0.232008000802625,-0.300682623409821,0.237786531209844,0.134876507091565
"Costa Rica",2014,0.258865231344276,0.376510635059598,0.212718770910218,0.232008000802625,-0.312462365629326,0.216936475500487,0.115759932626199
"Costa Rica",2015,0.177509152844023,0.376510635059598,0.212718770910218,0.232008000802625,-0.528541463866153,-0.165521913818578,-0.234900726570053
"Costa Rica",2016,0.162322419122164,0.376510635059598,0.212718770910218,0.232008000802625,-0.568876934654263,-0.236915395723702,-0.300358528323962
"Costa Rica",2017,0.10515047221041,0.376510635059598,0.212718770910218,0.232008000802625,-0.720723766026514,-0.505683152641048,-0.546780835804606
"Costa Rica",2018,0.206991624662657,0.376510635059598,0.212718770910218,0.232008000802625,-0.450236977688844,-0.0269235583820576,-0.10782548900652
"Costa Rica",2019,0.207299781470896,0.376510635059598,0.212718770910218,0.232008000802625,-0.449418523229543,-0.0254749001046503,-0.106497272707198
"Costa Rica",2020,0.103942360929368,0.376510635059598,0.212718770910218,0.232008000802625,-0.723932470292864,-0.511362535216796,-0.551988032439475
"Costa Rica",2021,0.488605386313597,0.376510635059598,0.212718770910218,0.232008000802625,0.29772001323749,1.29695472676374,1.10598507216682
"Costa Rica",2022,0.153200850636607,0.376510635059598,0.212718770910218,0.232008000802625,-0.593103523855689,-0.279796277587235,-0.339674278013633
"Ecuador",2000,2.70305744119825,1.08906321018791,0.283481604570704,0,1.48200234468656,8.53521285902017,Inf
"Ecuador",2001,0,1.08906321018791,0.283481604570704,0,-1,-1,NA
"Ecuador",2002,2.64869804945626,1.08906321018791,0.283481604570704,0,1.43208844507681,8.34345653033595,Inf
"Ecuador",2003,2.4911081482293,1.08906321018791,0.283481604570704,0,1.28738619110959,7.78754779168742,Inf
"Ecuador",2004,2.98853652254599,1.08906321018791,0.283481604570704,0,1.744135046147,9.54225908969203,Inf
"Ecuador",2005,1.61348300911092,1.08906321018791,0.283481604570704,0,0.481532930336092,4.69166740661825,Inf
"Ecuador",2006,1.9744623652409,1.08906321018791,0.283481604570704,0,0.81299152039139,5.96504582098357,Inf
"Ecuador",2007,1.72373338917799,1.08906321018791,0.283481604570704,0,0.582767072703317,5.08058287164121,Inf
"Ecuador",2008,1.74270826651091,1.08906321018791,0.283481604570704,0,0.600190191173774,5.14751799909561,Inf
"Ecuador",2009,1.18122124929042,1.08906321018791,0.283481604570704,0,0.0846213867481693,3.16683562617484,Inf
"Ecuador",2010,1.12016387234053,1.08906321018791,0.283481604570704,0,0.0285572608290181,2.95145171425451,Inf
"Ecuador",2011,0.695844006556651,1.08906321018791,0.283481604570704,0,-0.361061874051745,1.45463548723176,Inf
"Ecuador",2012,1.33062146895668,1.08906321018791,0.283481604570704,0,0.221803708461601,3.69385472461866,Inf
"Ecuador",2013,1.07883890626886,1.08906321018791,0.283481604570704,0,-0.00938816390398711,2.80567517918004,Inf
"Ecuador",2014,0.40575575278975,1.08906321018791,0.283481604570704,0,-0.627426811415527,0.431330097782584,Inf
"Ecuador",2015,1.21581266182869,1.08906321018791,0.283481604570704,0,0.116383925611549,3.28885910840627,Inf
"Ecuador",2016,0.134408724819743,1.08906321018791,0.283481604570704,0,-0.876583173903605,-0.525864385368894,Inf
"Ecuador",2017,0,1.08906321018791,0.283481604570704,0,-1,-1,NA
"Ecuador",2018,0,1.08906321018791,0.283481604570704,0,-1,-1,NA
"Ecuador",2019,0,1.08906321018791,0.283481604570704,0,-1,-1,NA
"Ecuador",2020,0,1.08906321018791,0.283481604570704,0,-1,-1,NA
"Ecuador",2021,0,1.08906321018791,0.283481604570704,0,-1,-1,NA
"Ecuador",2022,0,1.08906321018791,0.283481604570704,0,-1,-1,NA
"El Salvador",2000,4.33525575676092,2.61235203065137,0.720836562379786,0.30791511422947,0.659522034509248,5.01420069821155,13.0793860269234
"El Salvador",2001,4.05242782990843,2.61235203065137,0.720836562379786,0.30791511422947,0.551256408922037,4.62184001395497,12.1608603885823
"El Salvador",2002,4.62530688074419,2.61235203065137,0.720836562379786,0.30791511422947,0.770552676849954,5.41658195787697,14.0213700692108
"El Salvador",2003,4.00701046638924,2.61235203065137,0.720836562379786,0.30791511422947,0.533870787464325,4.55883354912021,12.0133607647563
"El Salvador",2004,3.70183446753619,2.61235203065137,0.720836562379786,0.30791511422947,0.417050391410369,4.13546989807907,11.0222564481763
"El Salvador",2005,3.12683405702756,2.61235203065137,0.720836562379786,0.30791511422947,0.196942073786247,3.33778504062635,9.15485733739372
"El Salvador",2006,6.01794892230419,2.61235203065137,0.720836562379786,0.30791511422947,1.30365159507376,7.3485622627637,18.5441816403315
"El Salvador",2007,5.19776188851189,2.61235203065137,0.720836562379786,0.30791511422947,0.989686622448,6.21073563659407,15.8805026070864
"El Salvador",2008,2.44263978310409,2.61235203065137,0.720836562379786,0.30791511422947,-0.0649653054243842,2.38861804545527,6.93283496075396
"El Salvador",2009,10.0576460838401,2.61235203065137,0.720836562379786,0.30791511422947,2.85003474487025,12.9527413130038,31.6636972953031
"El Salvador",2010,3.23245847899261,2.61235203065137,0.720836562379786,0.30791511422947,0.237374764604993,3.48431537423809,9.4978883127629
"El Salvador",2011,2.07860646606415,2.61235203065137,0.720836562379786,0.30791511422947,-0.204316094586276,1.88360298928483,5.75058277430023
"El Salvador",2012,0,2.61235203065137,0.720836562379786,0.30791511422947,-1,-1,-1
"El Salvador",2013,1.72271076037114,2.61235203065137,0.720836562379786,0.30791511422947,-0.340551832158089,1.38987705435438,4.59475868757553
"El Salvador",2014,1.29642581043217,2.61235203065137,0.720836562379786,0.30791511422947,-0.503732347240767,0.798501738247184,3.21033509081345
"El Salvador",2015,1.28736145846786,2.61235203065137,0.720836562379786,0.30791511422947,-0.507202152174388,0.785926971042834,3.18089726348564
"El Salvador",2016,0.659519855308102,2.61235203065137,0.720836562379786,0.30791511422947,-0.747537909297907,-0.0850632588186865,1.14188854275144
"El Salvador",2017,0.702772168071237,2.61235203065137,0.720836562379786,0.30791511422947,-0.730981062343268,-0.0250603191504476,1.28235684315095
"El Salvador",2018,0.461040939952145,2.61235203065137,0.720836562379786,0.30791511422947,-0.823515003130268,-0.360408497551714,0.497298828951149
"El Salvador",2019,0.402052494335181,2.61235203065137,0.720836562379786,0.30791511422947,-0.846095591398938,-0.44224181275179,0.305725103300892
"El Salvador",2020,0.330214244500589,2.61235203065137,0.720836562379786,0.30791511422947,-0.873595043613531,-0.541901366087186,0.0724197327140643
"El Salvador",2021,0.346267892359436,2.61235203065137,0.720836562379786,0.30791511422947,-0.86744975857136,-0.519630509284574,0.124556335033895
"El Salvador",2022,0,2.61235203065137,0.720836562379786,0.30791511422947,-1,-1,-1
"Guatemala",2000,3.9450514906861,2.25677517062603,1.82717992811535,2.12464376198633,0.74809238511417,1.15909305371761,0.856806096753781
"Guatemala",2001,4.03414370847085,2.25677517062603,1.82717992811535,2.12464376198633,0.787570051717546,1.20785246510007,0.898738875970123
"Guatemala",2002,1.98985186627444,2.25677517062603,1.82717992811535,2.12464376198633,-0.118276427278109,0.089028965158825,-0.0634421158612817
"Guatemala",2003,9.02533022502095,2.25677517062603,1.82717992811535,2.12464376198633,2.9992154923068,3.93948630134643,3.24792635193732
"Guatemala",2004,2.71154554134605,2.25677517062603,1.82717992811535,2.12464376198633,0.201513370334477,0.484005761897174,0.27623538113092
"Guatemala",2005,1.93034918612856,2.25677517062603,1.82717992811535,2.12464376198633,-0.144642669214994,0.0564636555085301,-0.0914480720646177
"Guatemala",2006,0,2.25677517062603,1.82717992811535,2.12464376198633,-1,-1,-1
"Guatemala",2007,1.82245713020412,2.25677517062603,1.82717992811535,2.12464376198633,-0.192450735046607,-0.00258474704026845,-0.142229317304324
"Guatemala",2008,1.70666929241351,2.25677517062603,1.82717992811535,2.12464376198633,-0.243757502019983,-0.0659544437017457,-0.196726847601996
"Guatemala",2009,2.16781866197327,2.25677517062603,1.82717992811535,2.12464376198633,-0.0394175325086042,0.186428675477663,0.0203210066362278
"Guatemala",2010,1.23640040540379,2.25677517062603,1.82717992811535,2.12464376198633,-0.452138422339692,-0.323328597047869,-0.418066959023812
"Guatemala",2011,1.59202486835251,2.25677517062603,1.82717992811535,2.12464376198633,-0.294557610756201,-0.128698359775326,-0.250686210631316
