"date","indexP","indexPlower","indexPupper","indexPsmooth7","indexPsmooth15","indexPsmooth30","indexPsmooth60"
"2000-01-01","0.742292320541589","0.366025464188174","1.26006519893762",0.742292320541589,0.742292320541589,0.742292320541589,0.742292320541589
"2001-01-01","0.74516106302099","0.365260195486183","1.26139251175802",0.74516106302099,0.74516106302099,0.74516106302099,0.74516106302099
"2002-01-01","0.794047839963428","0.393055531520942","1.34082103964418",0.794047839963428,0.794047839963428,0.794047839963428,0.794047839963428
"2003-01-01","0.793509418557245","0.394328780748238","1.35585378892971",0.793509418557245,0.793509418557245,0.793509418557245,0.793509418557245
"2004-01-01","0.796905605971433","0.388512929061704","1.34915066380327",0.796905605971433,0.796905605971433,0.796905605971433,0.796905605971433
"2005-01-01","0.816309784179575","0.396839859088559","1.38668467330092",0.816309784179575,0.816309784179575,0.816309784179575,0.816309784179575
"2006-01-01","0.820849539733414","0.399471792963402","1.39573727332113",0.820849539733414,0.820849539733414,0.820849539733414,0.820849539733414
"2007-01-01","0.825071347622775","0.403531808825744","1.39631443008674",0.825071347622775,0.825071347622775,0.825071347622775,0.825071347622775
"2008-01-01","0.821984518644042","0.401295196785126","1.39111238686567",0.821984518644042,0.821984518644042,0.821984518644042,0.821984518644042
"2009-01-01","0.827676144733891","0.404487078657703","1.40257537234991",0.827676144733891,0.827676144733891,0.827676144733891,0.827676144733891
"2010-01-01","0.838763824431951","0.410785473047577","1.42667454322003",0.838763824431951,0.838763824431951,0.838763824431951,0.838763824431951
"2011-01-01","0.789893204256186","0.380826541138235","1.33290809420559",0.789893204256186,0.789893204256186,0.789893204256186,0.789893204256186
"2012-01-01","0.797817575588424","0.387772913300702","1.35648298893932",0.797817575588424,0.797817575588424,0.797817575588424,0.797817575588424
"2013-01-01","0.806689219313535","0.394404254426008","1.36966427944165",0.806689219313535,0.806689219313535,0.806689219313535,0.806689219313535
"2014-01-01","0.840204942995716","0.409110079275855","1.42446328141738",0.840204942995716,0.840204942995716,0.840204942995716,0.840204942995716
"2015-01-01","0.889663475284653","0.437542384873835","1.50913484682018",0.889663475284653,0.889663475284653,0.889663475284653,0.889663475284653
"2016-01-01","0.888962344803614","0.435397631346102","1.50221438172083",0.888962344803614,0.888962344803614,0.888962344803614,0.888962344803614
"2017-01-01","0.879753745767917","0.430374088379826","1.48235759835668",0.879753745767917,0.879753745767917,0.879753745767917,0.879753745767917
"2018-01-01","0.832587494722773","0.40656583962513","1.40937949753456",0.832587494722773,0.832587494722773,0.832587494722773,0.832587494722773
"2019-01-01","0.880127618270576","0.430212504738438","1.48460350346138",0.880127618270576,0.880127618270576,0.880127618270576,0.880127618270576
"2020-01-01","0.831751016987152","0.40174462089073","1.40715730582441",0.831751016987152,0.831751016987152,0.831751016987152,0.831751016987152
"2021-01-01","0.831751016987152","0.40174462089073","1.40715730582441",0.831751016987152,0.831751016987152,0.831751016987152,0.831751016987152
"2022-01-01","0.831751016987152","0.40174462089073","1.40715730582441",0.831751016987152,0.831751016987152,0.831751016987152,0.831751016987152
