"date","indexP","indexPlower","indexPupper","indexPsmooth7","indexPsmooth15","indexPsmooth30","indexPsmooth60"
"2000-01-01","0.435111557155175","0.210967847956081","0.708584667167796",0.435111557155175,0.435111557155175,0.435111557155175,0.435111557155175
"2001-01-01","0.649827818483469","0.304136587061662","1.19113627609438",0.649827818483469,0.649827818483469,0.649827818483469,0.649827818483469
"2002-01-01","0.55366338833555","0.259981469501813","0.981300827619209",0.55366338833555,0.55366338833555,0.55366338833555,0.55366338833555
"2003-01-01","0.439774794353152","0.213116271258689","0.713193524928481",0.439774794353152,0.439774794353152,0.439774794353152,0.439774794353152
"2004-01-01","0.460840829232474","0.223795402088726","0.761101971963043",0.460840829232474,0.460840829232474,0.460840829232474,0.460840829232474
"2005-01-01","0.473910600674528","0.230168452949638","0.781759314514715",0.473910600674528,0.473910600674528,0.473910600674528,0.473910600674528
"2006-01-01","0.474718186541324","0.229820079636531","0.78686623624468",0.474718186541324,0.474718186541324,0.474718186541324,0.474718186541324
"2007-01-01","0.438034334310925","0.213204828308587","0.716979425998779",0.438034334310925,0.438034334310925,0.438034334310925,0.438034334310925
"2008-01-01","0.453121590606516","0.218409233984753","0.754397844902989",0.453121590606516,0.453121590606516,0.453121590606516,0.453121590606516
"2009-01-01","0.441053835413456","0.213985409644913","0.722428535121428",0.441053835413456,0.441053835413456,0.441053835413456,0.441053835413456
"2010-01-01","0.460300465875769","0.224593885522326","0.753638084463691",0.460300465875769,0.460300465875769,0.460300465875769,0.460300465875769
"2011-01-01","0.42839689634703","0.207131427615661","0.709320437824252",0.42839689634703,0.42839689634703,0.42839689634703,0.42839689634703
"2012-01-01","0.535134472292994","0.264845912925094","0.871116923148845",0.535134472292994,0.535134472292994,0.535134472292994,0.535134472292994
"2013-01-01","0.431215137821107","0.208845513572714","0.702886696713916",0.431215137821107,0.431215137821107,0.431215137821107,0.431215137821107
"2014-01-01","0.574264724069132","0.27321272604116","0.986031043137551",0.574264724069132,0.574264724069132,0.574264724069132,0.574264724069132
"2015-01-01","0.514512069168193","0.254135664324935","0.839253261809874",0.514512069168193,0.514512069168193,0.514512069168193,0.514512069168193
"2016-01-01","0.48252547070171","0.231904711351905","0.801351741954692",0.48252547070171,0.48252547070171,0.48252547070171,0.48252547070171
"2017-01-01","0.618987704140735","0.305155042441015","1.02101360041492",0.618987704140735,0.618987704140735,0.618987704140735,0.618987704140735
"2018-01-01","0.540229572333744","0.267277527643208","0.876980497581175",0.540229572333744,0.540229572333744,0.540229572333744,0.540229572333744
"2019-01-01","0.541960810182528","0.261836114028539","0.902540769801195",0.541960810182528,0.541960810182528,0.541960810182528,0.541960810182528
"2020-01-01","0.439213244182126","0.211451242752811","0.734042032369976",0.439213244182126,0.439213244182126,0.439213244182126,0.439213244182126
"2021-01-01","0.439213244182126","0.211451242752811","0.734042032369976",0.439213244182126,0.439213244182126,0.439213244182126,0.439213244182126
"2022-01-01","0.439213244182126","0.211451242752811","0.734042032369976",0.439213244182126,0.439213244182126,0.439213244182126,0.439213244182126
