"date","indexP","indexPlower","indexPupper","indexPsmooth7","indexPsmooth15","indexPsmooth30","indexPsmooth60"
"2000-01-01","1.19952772262277","0.575793398461759","2.10185117083347",1.19952772262277,1.19952772262277,1.19952772262277,1.19952772262277
"2001-01-01","1.20971095967727","0.584400285756147","2.07461330881251",1.20971095967727,1.20971095967727,1.20971095967727,1.20971095967727
"2002-01-01","1.2332193928027","0.61532923208602","2.05165878495311",1.2332193928027,1.2332193928027,1.2332193928027,1.2332193928027
"2003-01-01","1.18619164314551","0.590657803651327","1.97695831070046",1.18619164314551,1.18619164314551,1.18619164314551,1.18619164314551
"2004-01-01","1.19331956408566","0.583815241209737","1.99990336508824",1.19331956408566,1.19331956408566,1.19331956408566,1.19331956408566
"2005-01-01","1.21721240437005","0.611853991091113","2.01726960478354",1.21721240437005,1.21721240437005,1.21721240437005,1.21721240437005
"2006-01-01","1.19729172327665","0.589530498169491","1.9994001395528",1.19729172327665,1.19729172327665,1.19729172327665,1.19729172327665
"2007-01-01","1.15145532400078","0.576618041488351","1.90040842337886",1.15145532400078,1.15145532400078,1.15145532400078,1.15145532400078
"2008-01-01","1.14484113550603","0.570204788025258","1.90970167239806",1.14484113550603,1.14484113550603,1.14484113550603,1.14484113550603
"2009-01-01","1.27260408344068","0.616882581286625","2.21897762835998",1.27260408344068,1.27260408344068,1.27260408344068,1.27260408344068
"2010-01-01","1.18242216537762","0.596431558575221","1.95446184133698",1.18242216537762,1.18242216537762,1.18242216537762,1.18242216537762
"2011-01-01","1.17039591120599","0.581898321041907","1.95215917326496",1.17039591120599,1.17039591120599,1.17039591120599,1.17039591120599
"2012-01-01","1.14191610092501","0.574969423735599","1.88424125396031",1.14191610092501,1.14191610092501,1.14191610092501,1.14191610092501
"2013-01-01","1.21142555186699","0.601034876229853","2.01889316460074",1.21142555186699,1.21142555186699,1.21142555186699,1.21142555186699
"2014-01-01","1.20634813853783","0.60539588166116","1.99350019331595",1.20634813853783,1.20634813853783,1.20634813853783,1.20634813853783
"2015-01-01","1.25207356095858","0.637423716271899","2.05751809061926",1.25207356095858,1.25207356095858,1.25207356095858,1.25207356095858
"2016-01-01","1.23440921119307","0.625472765591699","2.02841260810908",1.23440921119307,1.23440921119307,1.23440921119307,1.23440921119307
"2017-01-01","1.19785231793763","0.604171770972365","1.97311065828884",1.19785231793763,1.19785231793763,1.19785231793763,1.19785231793763
"2018-01-01","1.2184094966179","0.604981112395301","2.03009743102823",1.2184094966179,1.2184094966179,1.2184094966179,1.2184094966179
"2019-01-01","1.23926276864867","0.62583487258472","2.03668977031997",1.23926276864867,1.23926276864867,1.23926276864867,1.23926276864867
"2020-01-01","1.12554823194828","0.563264136121913","1.85933963049353",1.12554823194828,1.12554823194828,1.12554823194828,1.12554823194828
"2021-01-01","1.12554823194828","0.563264136121913","1.85933963049353",1.12554823194828,1.12554823194828,1.12554823194828,1.12554823194828
"2022-01-01","1.12554823194828","0.563264136121913","1.85933963049353",1.12554823194828,1.12554823194828,1.12554823194828,1.12554823194828
