"date","indexP","indexPlower","indexPupper","indexPsmooth7","indexPsmooth15","indexPsmooth30","indexPsmooth60"
"2000-01-01","1.06254478676485","0.517049681348567","1.86810932302883",1.06254478676485,1.06254478676485,1.06254478676485,1.06254478676485
"2001-01-01","1.03801497902063","0.487180944216828","1.85344893648502",1.03801497902063,1.03801497902063,1.03801497902063,1.03801497902063
"2002-01-01","1.09120400803275","0.489923598555619","1.96439412033999",1.09120400803275,1.09120400803275,1.09120400803275,1.09120400803275
"2003-01-01","1.30464716512382","0.632787623317387","2.31857646683096",1.30464716512382,1.30464716512382,1.30464716512382,1.30464716512382
"2004-01-01","1.20332707340468","0.605752509771741","2.08994781756855",1.20332707340468,1.20332707340468,1.20332707340468,1.20332707340468
"2005-01-01","1.39371226554048","0.653754702294816","2.65520684536192",1.39371226554048,1.39371226554048,1.39371226554048,1.39371226554048
"2006-01-01","1.24667214390858","0.616243925355755","2.18887341208689",1.24667214390858,1.24667214390858,1.24667214390858,1.24667214390858
"2007-01-01","1.13308891896747","0.560544290032549","1.98048072189154",1.13308891896747,1.13308891896747,1.13308891896747,1.13308891896747
"2008-01-01","1.1486796312797","0.560975675363561","2.02994389179954",1.1486796312797,1.1486796312797,1.1486796312797,1.1486796312797
"2009-01-01","1.11460596254489","0.520151222384681","1.98650793834871",1.11460596254489,1.11460596254489,1.11460596254489,1.11460596254489
"2010-01-01","1.26538631637335","0.616907847360619","2.20308658845913",1.26538631637335,1.26538631637335,1.26538631637335,1.26538631637335
"2011-01-01","1.27777475409635","0.619804663937562","2.26784530622565",1.27777475409635,1.27777475409635,1.27777475409635,1.27777475409635
"2012-01-01","1.09480656191017","0.5104661478781","1.95224969988843",1.09480656191017,1.09480656191017,1.09480656191017,1.09480656191017
"2013-01-01","1.34955274697171","0.66379949093323","2.32835259741254",1.34955274697171,1.34955274697171,1.34955274697171,1.34955274697171
"2014-01-01","1.2175147198211","0.59619024229835","2.10751748647852",1.2175147198211,1.2175147198211,1.2175147198211,1.2175147198211
"2015-01-01","1.20727772477166","0.54833151469398","2.18207712417644",1.20727772477166,1.20727772477166,1.20727772477166,1.20727772477166
"2016-01-01","1.33052563044148","0.678625323898388","2.28235716031756",1.33052563044148,1.33052563044148,1.33052563044148,1.33052563044148
"2017-01-01","1.29282473049058","0.657520745549071","2.22553501488465",1.29282473049058,1.29282473049058,1.29282473049058,1.29282473049058
"2018-01-01","1.13493591114345","0.507184180740123","2.05049135320323",1.13493591114345,1.13493591114345,1.13493591114345,1.13493591114345
"2019-01-01","1.23256507471075","0.588009403113538","2.18447297932985",1.23256507471075,1.23256507471075,1.23256507471075,1.23256507471075
"2020-01-01","1.54856262513318","0.732385632482635","2.93773158083202",1.54856262513318,1.54856262513318,1.54856262513318,1.54856262513318
"2021-01-01","1.54856262513318","0.732385632482635","2.93773158083202",1.54856262513318,1.54856262513318,1.54856262513318,1.54856262513318
"2022-01-01","1.54856262513318","0.732385632482635","2.93773158083202",1.54856262513318,1.54856262513318,1.54856262513318,1.54856262513318
